,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.125,0.0,0.0,0.0,0.0
after_task1,1.0,0.9999107302267453,1.0,0.0,0.0,0.0,1.0
after_task2,1.0,0.9962804261143844,1.0,0.0,0.0,0.0,1.0
after_task3,0.54453125,0.7225495447241564,0.16666666666666666,0.930753316295485,0.0,1.0,1.0
after_task4,0.0,0.0,0.0,0.0,0.7534246575342466,0.0,0.0
after_task5,0.54453125,0.5862048443730287,0.0,0.9994523548740416,0.0958904109589041,1.0,0.0016697504400018052
after_task6,0.26796875,0.6304231387252276,0.0,0.8605938907143726,0.0,1.0,1.0
