model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
gnn_joint,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,11.312974214553831,970,,,
gnn_joint,none,1,DoS,0.9971303131100704,0.9942049279254026,4.415747536994152e-05,0.9806225993235108,1.0,1.0,0.999992790298626,0.999802944543727,0.9798845444265905,1.0,21.443260431289676,1670,,,
gnn_joint,none,2,WebAttack,0.9984565911521338,0.9966248481909774,4.807860414699815e-05,0.9886565454024636,1.0,1.0,0.999992790298626,0.999802944543727,0.9583333333333334,0.0,30.617006301879883,1850,,,
gnn_joint,none,3,Infiltration,0.9957369890703656,0.9922568757532912,0.0007266142882677,0.9780110626363352,1.0,1.0,0.9999855805972516,0.9996060414834552,0.931422660338323,0.0,29.500338315963745,2190,,,
gnn_joint,none,4,Botnet,0.9965600694527031,0.9933009809175476,0.0001193288105374,0.978158974658187,1.0,1.0,0.999992790298626,0.999802944543727,0.684931506849315,0.9999658434948936,33.0266695022583,2390,,,
gnn_joint,none,5,PortScan,0.9968365427858866,0.9951482465819882,0.0005504587155963,0.9867772077230028,1.0,1.0,0.999992790298626,0.999802944543727,0.9999658434948936,0.996615370729726,43.38738679885864,2770,,,
gnn_joint,none,6,DDoS,0.9970192917395232,0.9959822059913536,0.0005614196260817,0.989645416273711,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,47.33811068534851,2970,,,
ffnn_joint,none,0,BruteForce,0.9999639514931292,0.9990162448960817,3.638427617120985e-05,1.0,1.0,1.0,0.9999639514931292,0.9990162448960817,1.0,0.0,27.522976398468018,4740,,,
ffnn_joint,none,1,DoS,0.999953917436804,0.999907684737934,3.925108921772579e-05,0.9999140056182996,1.0,1.0,0.9999711611945034,0.999212691837611,0.9999107302267451,0.0,48.531336069107056,8130,,,
ffnn_joint,none,2,WebAttack,0.99991657249471,0.9998183862653032,2.185391097590825e-05,0.9995130335147522,1.0,1.0,0.9999783708958776,0.999409290640789,0.9166666666666666,0.0003650967506389,44.05348062515259,8970,,,
ffnn_joint,none,3,Infiltration,0.999484940168836,0.9990715225762148,0.0003535930493709,0.9986755998753506,1.0,1.0,0.9998558059725168,0.9960876440837568,0.997991967871486,0.0,32.85416841506958,10640,,,
ffnn_joint,none,4,Botnet,0.9996105178032016,0.9992482591773836,0.0002737543300564,0.9989692125172608,1.0,1.0,0.9998341768683942,0.9955059672016012,1.0,0.9796085664514806,34.36834979057312,11610,,,
ffnn_joint,none,5,PortScan,0.9997700233043052,0.9996487046316244,0.0001094479317559,0.999306020274122,1.0,1.0,0.9999711611945034,0.999212691837611,0.9992485568876592,0.9991876889751342,41.18487477302551,13430,,,
ffnn_joint,none,6,DDoS,0.9997814307399652,0.999706212838204,9.888641141212986e-05,0.99941664317035,1.0,1.0,0.9999783708958776,0.999409290640789,1.0,,50.95601224899292,14400,,,
gnn_ewc,none,0,BruteForce,0.9999927902986259,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.9999927902986259,0.999802944543727,1.0,0.0,34.04493021965027,970,0.10000000149011612,100.0,0.9
gnn_ewc,none,1,DoS,0.9993674120870374,0.9987348661912381,0.0007261451505279271,0.9999140056182996,1.0,1.0,0.9999855805972516,0.9996060414834551,0.9999107302267453,1.0,41.03736639022827,700,0.16098402440547943,100.0,0.9
gnn_ewc,none,2,WebAttack,0.9987637560579745,0.99731980248401,0.0014248749956292178,1.0,1.0,1.0,0.999062738821358,0.9755998215163033,1.0,0.0,11.089110374450684,180,0.241125226020813,100.0,0.9
gnn_ewc,none,3,Infiltration,0.989170786065526,0.9809633907777027,0.012939174224232393,0.9997468058585229,1.0,1.0,0.9921414255021557,0.8486940930168181,0.9993915054156018,0.0,20.53427243232727,340,0.22091232240200043,100.0,0.9
gnn_ewc,none,4,Botnet,0.8707959707918084,0.5988135140545344,5.264506347239819e-05,0.1551043429216018,0.0,0.0,0.9907283240328185,0.4976712854649099,0.9041095890410958,0.0,12.16695523262024,200,0.19884292781352997,100.0,0.9
gnn_ewc,none,5,PortScan,0.9720348338035079,0.9555988532823663,0.0045066795428939325,0.8817260267182194,1.0,1.0,0.9993583365776989,0.9830392455273599,1.0,0.02351189133083623,23.45607089996338,380,0.251578152179718,100.0,0.9
gnn_ewc,none,6,DDoS,0.9962867244394059,0.9950286851625311,0.0043733312918074205,0.9982985425801872,1.0,1.0,0.9995169500079307,0.9871258941460145,1.0,,10.867249250411987,200,0.29197239875793457,100.0,0.9
