,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,313093,1,79,1,12,0,16,289
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,220,0,28483,0,0,0,58,4845
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,1064,0,1,0,15355,0,0,14
true_Botnet,7,0,0,0,0,66,0,0
true_PortScan,1,0,4,0,0,0,29271,1
true_DDoS,0,0,0,0,0,0,0,22159
