,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,146458,4,4,0,7,7,0,0
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,4,0,15957,0,0,0,0,0
true_WebAttack,9,0,0,0,0,0,0,0
true_Infiltration,10,0,0,0,6968,0,0,0
true_Botnet,3,0,0,0,0,82,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
