,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,313296,2,146,0,15,0,23,9
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,3,0,33325,0,0,0,0,278
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,10,0,1,0,15467,0,955,1
true_Botnet,30,0,0,0,0,43,0,0
true_PortScan,1,0,0,0,0,0,29276,0
true_DDoS,0,0,0,0,0,0,0,22159
