model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
xgboost_static,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,5.228821516036987,1,,,
xgboost_static,none,1,DoS,0.8592052014645877,0.4973064724785719,9.812772304431448e-06,0.0366909361921687,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,
xgboost_static,none,2,WebAttack,0.872462097367483,0.5011332405593244,8.7415643903633e-06,0.036665711830421,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.001338688085676,0.0,0,,,
xgboost_static,none,3,Infiltration,0.8378695311335851,0.4804158237798312,3.108510324139914e-05,0.0253583670925521,1.0,1.0,0.999992790298626,0.999802944543727,0.001338688085676,0.0,0.0,0,,,
xgboost_static,none,4,Botnet,0.8509769759531908,0.4842689141583958,2.807736718527904e-05,0.0253223641986113,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,
xgboost_static,none,5,PortScan,0.797106893168159,0.4592173643604367,2.897151134717528e-05,0.0161350286266636,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,
xgboost_static,none,6,DDoS,0.7560670983609707,0.4427969432709528,2.870895815190867e-05,0.0126588432034068,1.0,1.0,0.999992790298626,0.999802944543727,0.0,,0.0,0,,,
gnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,12.423512935638428,970,,,
gnn_naive,none,1,DoS,0.9993757907348912,0.9987515933464916,0.0007163323782234,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,1.0,8.03378176689148,700,,,
gnn_naive,none,2,WebAttack,0.9941449059923702,0.9870166835956332,6.99325151229064e-05,0.9562303065024348,0.715625,0.715625,0.9973756686998024,0.9164607220879176,1.0,0.0,1.7925841808319092,180,,,
gnn_naive,none,3,Infiltration,0.9631683630167605,0.9283378208473354,0.0042120314892095,0.7996650046743534,0.26796875,0.26796875,0.9932373001110294,0.7095062656140202,0.9992089570402825,0.0,3.701927900314331,340,,,
gnn_naive,none,4,Botnet,0.8467134838141902,0.4619784723277254,0.0011301140292074,0.0035396853180854,0.0,0.0,0.9907571628383152,0.4976785623746025,0.6575342465753424,0.0,1.9287164211273196,200,,,
gnn_naive,none,5,PortScan,0.9388364201316488,0.8960920602925542,0.0046547561564461,0.7212927850893499,0.27265625,0.27265625,0.9926965725079668,0.7021370955775368,1.0,0.0,4.717588186264038,380,,,
gnn_naive,none,6,DDoS,0.9579794592932768,0.9404047045642844,0.0032504920396438,0.8398102145780871,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,,2.3277087211608887,200,,,
gnn_ewc_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,10.638643980026243,970,0.0099999997764825,,
gnn_ewc_replay,none,1,DoS,0.9993632227631104,0.9987265029107656,0.0007310515366801,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,1.0,25.10531044006348,700,0.0157114546746015,,
gnn_ewc_replay,none,2,WebAttack,0.999067128804484,0.997975417810882,0.0010621000734291,0.9999140647378976,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,7.231935024261475,180,0.0147883724421262,,
gnn_ewc_replay,none,3,Infiltration,0.9983608787762956,0.9970540077432068,0.0017718508847597,0.9990261763789342,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9972009249117684,0.0,13.54698920249939,340,0.0219956338405609,,
