,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159462,0,12,0,2,0,48,1
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,2,0,15959,0,0,0,0,0
true_WebAttack,9,0,0,0,0,0,0,0
true_Infiltration,2,0,0,0,6976,0,0,0
true_Botnet,85,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,18576,0
true_DDoS,0,0,0,0,0,0,0,8379
