,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,0.0,0.9959134281576701,0.0,0.0,0.0,0.0,0.0
after_task2,0.0,0.0010216429605824334,0.9722222222222223,0.0,0.0,0.0,0.0
after_task3,0.0,0.0,0.0,0.9984179140805648,0.0,0.0,0.0
after_task4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
after_task5,0.0,0.0,0.0,0.0,0.3287671232876712,0.9994307249148933,0.0
after_task6,0.0,0.0,0.0,0.0,0.0,0.6236294702326058,1.0
