model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
gnn_ewc,none,4,Botnet,0.9481007539899626,0.7110801153282186,0.0035166902399561,0.7013439134916467,0.0,0.0,0.9906273882135802,0.4982467337029637,0.9041095890410958,0.0,10.463739156723022,200,0.2189950942993164,100.0,0.9,42
gnn_ewc,none,5,PortScan,0.9249151641522548,0.6678054110772739,0.0032093996459037,0.8713411158202593,0.31328125,0.31328125,0.9935833657769896,0.7369344800281645,1.0,0.0,23.403409004211422,380,0.2127688378095626,100.0,0.9,42
gnn_ewc,none,6,DDoS,0.8743130680398901,0.2999939290145652,0.0030367697956241,0.9020446656879236,0.0,0.0,0.9907643725396894,0.4989398241269887,1.0,,12.49121117591858,200,0.2222273796796798,100.0,0.9,42
gnn_ewc_replay_topo,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,47.20448398590088,970,0.0099999997764825,10.0,0.9,42
gnn_ewc_replay_topo,none,1,DoS,0.999384169382745,0.9990270224946296,0.000706519605919,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,0.0,93.60949730873108,700,0.0130808800458908,10.0,0.9,42
gnn_ewc_replay_topo,none,2,WebAttack,0.9990747131231466,0.9254126765758122,0.0010315045980628,0.99977083930106,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,25.26519012451172,180,0.0165279600769281,10.0,0.9,42
gnn_ewc_replay_topo,none,3,Infiltration,0.9991674819081184,0.9861183823179448,0.0009597525625781,0.9998052352757868,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9996957527078008,0.0,48.293129205703735,340,0.0161474402993917,10.0,0.9,42
gnn_ewc_replay_topo,none,4,Botnet,0.9990991365982448,0.9600716840906623,0.0009370821298086,0.9992998424645544,1.0,1.0,0.9999279029862584,0.9997865709641371,0.9041095890410958,0.0,28.085345029830933,200,0.0154145322740077,10.0,0.9,42
gnn_ewc_replay_topo,none,5,PortScan,0.9982470665194816,0.9692864266299718,0.0021245774987928,0.9997149726125858,1.0,1.0,0.999992790298626,0.999802944543727,0.9997950609693615,0.0,53.1428689956665,380,0.01387336011976,10.0,0.9,42
gnn_ewc_replay_topo,none,6,DDoS,0.9959072305593452,0.8739887171584111,0.0019394496173733,0.9992221908938,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,28.058316946029663,200,0.014057389460504,10.0,0.9,42
xgboost_static,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,4.037721157073975,1,,,,43
xgboost_static,none,1,DoS,0.8592052014645877,0.6410171680414778,9.812772304431448e-06,0.0366909361921687,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,43
xgboost_static,none,2,WebAttack,0.872462097367483,0.4826879942891086,8.7415643903633e-06,0.036665711830421,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,43
xgboost_static,none,3,Infiltration,0.837798264993424,0.3799587407555534,3.108510324139914e-05,0.0253583670925521,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,43
xgboost_static,none,4,Botnet,0.8509115667293009,0.3179280590650015,2.807736718527904e-05,0.0253223641986113,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,43
xgboost_static,none,5,PortScan,0.7970506766425447,0.267816582130757,2.897151134717528e-05,0.0161350286266636,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,43
xgboost_static,none,6,DDoS,0.7560142574409623,0.2310787942615667,2.870895815190867e-05,0.0126588432034068,1.0,1.0,0.999992790298626,0.999802944543727,0.0,,0.0,0,,,,43
gnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,8.816726207733154,970,,,,43
gnn_naive,none,1,DoS,0.9940134561084532,0.6596046882533885,0.0007163323782234,0.9999140056182996,0.0,0.0,0.9907643725396894,0.4999981807795723,0.9999107302267451,0.0,7.500064849853516,700,,,,43
gnn_naive,none,2,WebAttack,0.9423857232785492,0.4329185624306685,0.0007211790622049,0.6571469492981954,0.0,0.0,0.9907715822410637,0.4987352154488805,1.0,0.0,1.5965211391448977,180,,,,43
gnn_naive,none,3,Infiltration,0.8994985455228667,0.3906133069540994,0.0031434810652864,0.6130998753505765,0.0,0.0,0.9906850658245736,0.4976603697050472,0.9994523548740416,0.0,3.134004831314087,340,,,,43
gnn_naive,none,4,Botnet,0.8472991936826583,0.3015354455157673,3.158703808343892e-05,0.0012836221483167,0.0,0.0,0.9907355337341928,0.4976731047120987,0.9041095890410958,0.0,1.8110647201538088,200,,,,43
gnn_naive,none,5,PortScan,0.8649679054744674,0.2420237011789338,0.0045935940769354,0.5910228765459637,0.0,0.0,0.990324580755865,0.4988288271929983,1.0,0.0,4.680798530578613,380,,,,43
