model,ip_mode,after_task,task_category,accuracy_seen,current_task_recall,detection_rate_seen,ewc_gamma,ewc_lambda,ewc_stability_ratio,fpr_seen,macro_f1_seen,next_task_recall_before_training,retention_normalised,retention_rate,task0_accuracy,task0_macro_f1,train_seconds,train_steps,n_seeds
gnn_joint,none,4,Botnet,0.9962409517240286,0.7397260273972602,0.979060103338066,,,,0.0006586482385546,0.9272100553905988,0.0,1.0,1.0,0.9999903870648345,0.999737310190303,24.454745054244995,2390.0,3
gnn_joint,none,5,PortScan,0.9972172819820925,0.9999772289965957,0.9883262696111235,,,,0.00047320135200383333,0.9580953735030716,0.0,1.0,1.0,0.9999879838310431,0.9997367037790811,31.839939673741657,2770.0,3
gnn_joint,none,6,DDoS,0.9979007743596641,1.0,0.9964739320518928,,,,0.0006156476581464333,0.9505185754207434,,1.0,1.0,0.9999903870648345,0.999802338132505,32.96137730280558,2970.0,3
ffnn_joint,none,0,BruteForce,0.9999879838310431,1.0,1.0,,,,1.212809205706995e-05,0.9996716758368791,0.0,1.0,1.0,0.9999879838310431,0.9996716758368791,15.196387449900309,4740.0,3
ffnn_joint,none,1,DoS,0.9999343672584784,0.9996330020432859,0.9996464675418983,,,,1.6354620507385748e-05,0.9997842799298184,0.0,1.0,1.0,0.9999783708958776,0.9997993060631566,30.619553327560425,8130.0,3
ffnn_joint,none,2,WebAttack,0.9998912914325008,0.9444444444444445,0.9996085171393106,,,,6.556173292772474e-05,0.9712039512787299,0.0,1.0,1.0,0.9999543385579637,0.9997932417700076,33.7788283030192,8970.0,3
ffnn_joint,none,3,Infiltration,0.9992398278382821,0.9988641434424567,0.9992274332606211,,,,0.0007576993915090666,0.9182448937691361,0.0,1.0,1.0,0.9993967883183611,0.9996524687748812,39.61698238054911,10640.0,3
ffnn_joint,none,4,Botnet,0.9995084397719793,1.0,0.9988071390136853,,,,0.00036266599280983334,0.9854269866060834,0.0,0.9997395833333332,0.9997395833333332,0.9997981283615234,0.99968869107019,45.564104080200195,11610.0,3
ffnn_joint,none,5,PortScan,0.9928553906537472,0.9612095957008345,0.9991201328475475,,,,0.00024250228016519998,0.9604264074183587,0.0,0.9997395833333332,0.9997395833333332,0.9998077412966889,0.9996911171299315,56.0761034488678,13430.0,3
ffnn_joint,none,6,DDoS,0.9933044149389287,1.0,0.99941664317035,,,,0.0002945326447436,0.9552376654728367,,1.0,1.0,0.9997957251277318,0.9996232088767285,50.16571029027303,14400.0,3
gnn_ewc,none,0,BruteForce,0.9999807741296688,1.0,1.0,0.9,100.0,0.1000000014901161,1.940494729131192e-05,0.9994749249348405,0.0,1.0,1.0,0.9999807741296688,0.9994749249348405,33.81341528892517,970.0,3
gnn_ewc,none,1,DoS,0.9957380611250289,0.9996528397706759,0.9996655774044984,0.9,100.0,0.13752204428116477,0.0007539480053904667,0.8032276552497857,0.0,0.33437500000000003,0.33437500000000003,0.9938501247278339,0.7124850962688639,42.246267318725586,700.0,3
gnn_ewc,none,2,WebAttack,0.9859614261552814,1.0,0.9910054425665997,0.9,100.0,0.1701967567205429,0.0009309766075736668,0.5518798282369889,0.0,0.16197916666666667,0.16197916666666667,0.9922591839579339,0.609006242469022,10.724996566772461,180.0,3
gnn_ewc,none,3,Infiltration,0.9774842188691144,0.9983367814693116,0.9387140334475953,0.9,100.0,0.17930758496125532,0.0059735206728888,0.6154388558805373,0.0,0.029427083333333336,0.029427083333333336,0.9910095023864111,0.5270266207855872,20.441469192504883,340.0,3
gnn_ewc,none,4,Botnet,0.9470750184335085,0.9680365296803654,0.6847735184861038,0.9,100.0,0.2180874447027842,0.0024754878735020335,0.6516173184539485,0.0,0.0,0.0,0.9905384685632987,0.4985962768376901,11.690277417500814,200.0,3
gnn_ewc,none,5,PortScan,0.9216750480395763,1.0,0.8763807304962782,0.9,100.0,0.2090436865886052,0.0075647835184290335,0.6076560003035537,0.0,0.19661458333333334,0.19661458333333334,0.9916631819776692,0.6502615982852077,23.447287638982136,380.0,3
gnn_ewc,none,6,DDoS,0.8737614408598019,1.0,0.8978801460984771,0.9,100.0,0.2004080911477406,0.0036832530014152,0.2997418930765128,,0.0,0.0,0.9907571628383152,0.49873418188753166,12.289002021153768,200.0,3
