,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,0.0,0.9998016227261005,0.0,0.0,0.0,0.0,0.0
after_task2,0.0,0.6410065662877661,1.0,0.0,0.0,0.0,0.0
after_task3,0.0,0.3476958479636572,0.0,0.9982353657052451,0.0,0.0,0.0
after_task4,0.0,7.93509095598e-05,0.0,0.0,0.817351598173516,0.0,0.0
after_task5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
after_task6,0.0,0.0,0.0,0.0,0.0,0.8339538431760994,1.0
