,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,254591,14,2720,0,33,0,0,0
true_BruteForce,1280,0,0,0,0,0,0,0
true_DoS,1665,0,31941,0,0,0,0,0
true_WebAttack,24,0,0,0,0,0,0,0
true_Infiltration,367,55,12,0,16000,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
