,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,228093,10,685,4,0,0,0,0
true_BruteForce,1279,1,0,0,0,0,0,0
true_DoS,2005,0,31601,0,0,0,0,0
true_WebAttack,6,0,0,18,0,0,0,0
true_Infiltration,0,0,0,0,0,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
