,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,152864,0,1,6,27,5,1,0
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,14,0,15945,2,0,0,0,0
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,23,0,0,0,5128,0,1827,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,10,0,0,0,0,0,18566,0
true_DDoS,0,0,0,0,0,0,0,0
