,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159524,0,0,0,0,0,0,1
true_BruteForce,487,0,0,0,0,0,0,0
true_DoS,7428,0,0,0,0,0,0,8533
true_WebAttack,9,0,0,0,0,0,0,0
true_Infiltration,37,0,0,0,0,0,6941,0
true_Botnet,85,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,18567,9
true_DDoS,0,0,0,0,0,0,0,8379
