,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,310550,3,8,17,28,9,35,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,7,0,33599,0,0,0,0,0
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,60,5,0,0,13747,0,2622,0
true_Botnet,0,0,0,0,0,73,0,0
true_PortScan,21,0,0,0,0,0,29256,0
true_DDoS,0,0,0,0,0,0,0,0
