,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,255884,0,145,106,1223,0,0,0
true_BruteForce,0,0,0,0,1280,0,0,0
true_DoS,11,0,32666,0,929,0,0,0
true_WebAttack,0,0,0,24,0,0,0,0
true_Infiltration,10,0,0,0,16424,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
