,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,313184,2,148,0,67,0,18,72
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,4,0,33384,0,0,0,0,218
true_WebAttack,21,0,0,3,0,0,0,0
true_Infiltration,16,0,0,0,15451,0,955,12
true_Botnet,7,0,0,0,0,66,0,0
true_PortScan,0,0,0,0,1,0,29273,3
true_DDoS,0,0,0,0,0,0,0,22159
