,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,257009,2,218,93,36,0,0,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,14,0,33592,0,0,0,0,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,8,0,5,0,16421,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
