,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,310324,3,163,2,42,94,22,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,210,0,33396,0,0,0,0,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,10,0,0,0,15469,0,955,0
true_Botnet,1,0,0,0,0,72,0,0
true_PortScan,0,0,0,0,0,0,29277,0
true_DDoS,0,0,0,0,0,0,0,0
