,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,257038,96,148,17,59,0,0,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,39,0,33567,0,0,0,0,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,13,0,0,0,16421,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
