,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,1791747,1,8,10,3,3,0,0
true_BruteForce,0,2891,0,0,0,0,0,0
true_DoS,43,0,53584,0,0,0,0,0
true_WebAttack,1,0,0,10,0,0,0,0
true_Infiltration,20,0,0,0,1535,1,0,0
true_Botnet,0,0,0,0,0,4237,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,40906
