,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,257236,0,0,0,122,0,0,0
true_BruteForce,16,0,0,0,1264,0,0,0
true_DoS,32969,0,0,0,637,0,0,0
true_WebAttack,24,0,0,0,0,0,0,0
true_Infiltration,28,0,0,0,16406,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
