,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,131539,0,0,0,26,0,0,0
true_BruteForce,0,0,0,230,257,0,0,0
true_DoS,7407,0,3413,5029,112,0,0,0
true_WebAttack,9,0,0,0,0,0,0,0
true_Infiltration,6,0,0,0,6972,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
