,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,1782553,1,13,6,9196,3,0,0
true_BruteForce,0,2891,0,0,0,0,0,0
true_DoS,93,0,53534,0,0,0,0,0
true_WebAttack,1,0,0,10,0,0,0,0
true_Infiltration,36,0,0,0,1514,6,0,0
true_Botnet,2,0,0,0,0,4235,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,40906
