,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,257169,1,144,5,39,0,0,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,8,0,33597,0,1,0,0,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,10,0,12,6,16406,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
