,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,313232,1,143,0,13,0,29,73
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,3,0,33552,0,51,0,0,0
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,9,0,2,0,15564,0,859,0
true_Botnet,20,0,0,0,0,53,0,0
true_PortScan,2,0,0,0,0,0,29275,0
true_DDoS,0,0,0,0,0,0,0,22159
