,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,284829,1,12,17,51,17,0,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,25,0,33581,0,0,0,0,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,56,0,2,0,16376,0,0,0
true_Botnet,0,0,0,0,0,73,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
