model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
ffnn_ewc_replay,none,3,WebAttack,0.9999412213740458,0.946530414669051,9.071678631660983e-06,0.9993226253399702,1.0,1.0,0.9999942857142857,0.9999985474279307,1.0,0.0,126.73630952835083,9240,0.017417116090655327,10.0,0.9
ffnn_ewc_replay,none,4,Infiltration,0.9991548387096775,0.8293621498238747,0.0008642541853750509,0.9994949035770929,1.0,1.0,0.9992685714285714,0.9998140021506001,0.9980719794344473,0.0,752.9522907733917,13460,0.016983216628432274,10.0,0.9
ffnn_ewc_replay,none,5,Botnet,0.9993250659630607,0.850372078221132,0.0006920523370160936,0.999622195528345,1.0,1.0,0.9995428571428572,0.9998837675583632,1.0,,141.77754282951355,6460,0.021037878468632698,10.0,0.9
ffnn_naive,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,53.81717801094055,6070,,,
ffnn_naive,none,1,DoS,0.9947982142857142,0.6656367740017634,5.958504971379314e-06,0.9485119784847306,0.0,0.0,0.9834685714285715,0.49583269712221306,0.9996457008596416,0.0,126.00214648246765,13140,,,
ffnn_naive,none,2,DDoS,0.9456509615384615,0.39411918652607697,1.0609269106232734e-06,0.4201051032557376,0.0,0.0,0.98348,0.495835602073124,1.0,0.0,163.18094038963318,16480,,,
ffnn_naive,none,3,WebAttack,0.925606106870229,0.269196212877383,2.55656397801355e-05,0.00010263252424693386,0.0,0.0,0.9834628571428572,0.49583124463420397,0.8571428571428571,0.0,92.58339595794678,9240,,,
ffnn_naive,none,4,Infiltration,0.9418785923753665,0.25974869845360743,0.0010305048103715483,0.020759462981483165,0.0,0.0,0.9829085714285715,0.496362602766211,0.9955012853470437,0.0,126.71299433708191,13460,,,
ffnn_naive,none,5,Botnet,0.9477567282321899,0.2815544631974544,5.581067234000755e-06,0.04113225093966753,0.0,0.0,0.9834742857142857,0.495834149601853,1.0,,52.849342584609985,6460,,,
gnn_ewc,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,44.3544819355011,1250,0.10000000149011612,100.0,0.9
