,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,310505,3,14,47,39,16,26,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,25,0,33580,0,1,0,0,0
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,79,5,0,0,13736,0,2614,0
true_Botnet,0,0,0,0,0,73,0,0
true_PortScan,32,0,0,0,0,0,29245,0
true_DDoS,0,0,0,0,0,0,0,0
