,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,152693,0,0,0,0,1,210,0
true_BruteForce,230,0,0,0,0,0,257,0
true_DoS,14134,0,0,0,0,0,1827,0
true_WebAttack,9,0,0,0,0,0,0,0
true_Infiltration,10,0,0,0,0,0,6968,0
true_Botnet,6,0,0,0,0,76,3,0
true_PortScan,0,0,0,0,0,0,18576,0
true_DDoS,0,0,0,0,0,0,0,0
