,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,256549,0,0,0,809,0,0,0
true_BruteForce,1280,0,0,0,0,0,0,0
true_DoS,18552,0,4703,0,10351,0,0,0
true_WebAttack,24,0,0,0,0,0,0,0
true_Infiltration,9,0,0,0,16425,0,0,0
true_Botnet,0,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
