,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,0.0,0.9999107302267453,0.0,0.0,0.0,0.0,0.0
after_task2,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0
after_task3,0.0,0.0,0.0,0.9984787635390046,0.0,0.0,0.0
after_task4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
after_task5,0.0,0.0,0.0,0.0,0.0,0.9993510264029785,0.0
after_task6,0.0,0.0,0.0,0.0,0.0,0.8987259623595314,1.0
