,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,1.0,0.9997917038624056,0.0,0.0,0.0,0.0,0.0
after_task2,1.0,0.999583407724811,0.9583333333333334,0.0,0.0,0.0,0.0
after_task3,1.0,0.999583407724811,0.9583333333333334,0.9992089570402823,0.0,0.0,0.0
after_task4,1.0,0.9999107302267453,0.9166666666666666,0.9981745162468054,0.9041095890410958,0.0,0.0
after_task5,1.0,0.9999107302267453,0.875,0.9410368747718145,0.8904109589041096,0.9999658434948936,0.0
after_task6,1.0,0.9933940367791466,0.125,0.9401849823536571,0.9041095890410958,0.9998633739795744,1.0
