model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
gnn_joint,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,12.11196255683899,970,,,
gnn_joint,none,1,DoS,0.9988940184832972,0.9869046555709232,0.0012903795580327,0.9999713352060998,1.0,1.0,0.999992790298626,0.999802944543727,0.999970243408915,0.0,21.99001932144165,1670,,,
gnn_joint,none,2,WebAttack,0.9993591250729992,0.9338649867179608,0.0007342914087905,0.9999713549126324,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,23.4104220867157,1850,,,
gnn_joint,none,3,Infiltration,0.9959281119007976,0.944363909752971,0.0007693563052246,0.9793744157058274,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9355604235122308,0.0,27.7187237739563,2190,,,
gnn_joint,none,4,Botnet,0.9962687010917394,0.9495540571193728,0.0006668374706503,0.9792870062430714,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9041095890410958,0.0,30.05565714836121,2390,,,
gnn_joint,none,5,PortScan,0.996800768633223,0.9617118997335526,0.0005987445678416,0.986789600218108,1.0,1.0,0.999992790298626,0.999802944543727,0.9999658434948936,0.0,42.60185527801514,2770,,,
gnn_joint,none,6,DDoS,0.994725515439156,0.9461778341884628,0.0005582297418426,0.9896356936598836,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,39.20490193367005,2970,,,
ffnn_joint,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,13.301965713500977,4740,,,
ffnn_joint,none,1,DoS,0.9999245921693156,0.999770797132588,1.4719158456647173e-05,0.999570028091498,1.0,1.0,0.9999783708958776,0.9997993060631566,0.999553651133726,0.0,26.2227942943573,8130,,,
ffnn_joint,none,2,WebAttack,0.9998710665827336,0.9588854295967516,6.556173292772474e-05,0.9994557433400172,1.0,1.0,0.9999495320903808,0.9997920289431516,0.9583333333333334,0.0,31.210118293762207,8970,,,
ffnn_joint,none,3,Infiltration,0.9995691637890264,0.9535479266254892,0.0003225079461295,0.9990261763789342,1.0,1.0,0.9998125477642716,0.999757459730212,0.998661311914324,0.0,37.9117693901062,10640,,,
ffnn_joint,none,4,Botnet,0.9996224103893632,0.9725355645436196,0.0003053413681399,0.9992414960032674,0.99921875,0.99921875,0.9997909186601492,0.9995566126163048,1.0,0.0,41.025782108306885,11610,,,
ffnn_joint,none,5,PortScan,0.9934737724355044,0.9766237400107703,0.0001995815226138,0.9990457778769176,0.99921875,0.99921875,0.9998341768683942,0.9995675298851444,0.9725723263995628,0.0,58.30119109153748,13430,,,
ffnn_joint,none,6,DDoS,0.9938032011990086,0.9546162643628724,0.0002615705076062,0.9993874753288674,1.0,1.0,0.9997909186601492,0.9993619855741068,1.0,,61.63571071624756,14400,,,
gnn_ewc,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,34.46581983566284,970,0.10000000149011612,100.0,0.9
gnn_ewc,none,1,DoS,0.9978299302058634,0.9445222079556291,0.0007801153982023001,0.9997420168548988,0.7265625,0.7265625,0.9974693948176666,0.9208126604175815,0.9997321906802357,0.0,43.0665283203125,700,0.16456685960292816,100.0,0.9
gnn_ewc,none,2,WebAttack,0.9961888798719767,0.6778084234470751,0.001210706668065317,0.998281294757949,0.4859375,0.4859375,0.9952488067944226,0.8270223658479214,1.0,0.0,10.606756210327148,180,0.1591193825006485,100.0,0.9
gnn_ewc,none,3,Infiltration,0.9880013734928831,0.6395184661291292,0.005727430272227792,0.9995909940791524,0.0,0.0,0.9907283240328185,0.49998908447885665,0.9993915054156018,0.0,20.472996950149536,340,0.15872623026371002,100.0,0.9
gnn_ewc,none,4,Botnet,0.9798212544299884,0.7318589319407062,0.00378693489911451,0.9194235369624832,0.0,0.0,0.9903462098599876,0.499892643339338,1.0,0.0,12.04584813117981,200,0.2036369889974594,100.0,0.9
gnn_ewc,none,5,PortScan,0.9280939531460812,0.6263706021048564,0.004674070497344278,0.8999553870176221,0.0,0.0,0.9903462098599876,0.49883428720839024,1.0,0.0,23.855931997299194,380,0.20431096851825714,100.0,0.9
gnn_ewc,none,6,DDoS,0.8733355110197337,0.2986872229248901,0.004204267427135069,0.9028905330909162,0.0,0.0,0.9907571628383153,0.4989669909116986,1.0,,12.238823175430298,200,0.18980669975280762,100.0,0.9
