stream_index,window_id,ts,detector,prev_error,new_error,triggered_retrain,reason,n_detections,model,policy
28,179,2017-07-05T13:53:56.634131,ADWIN,0.2389937106918239,0.609375,False,refractory period,3,gnn_ewc_replay,adwin
29,180,2017-07-05T13:54:29.989881,ADWIN,0.21052631578947367,0.328125,False,refractory period,3,gnn_ewc_replay,adwin
30,182,2017-07-05T13:55:22.166920,ADWIN,0.9879218472468917,0.7083333333333334,False,error decreased,2,gnn_ewc_replay,adwin
31,183,2017-07-05T13:55:55.807965,ADWIN,0.9561586638830898,0.9855769230769231,False,refractory period,5,gnn_ewc_replay,adwin
32,185,2017-07-05T13:57:01.682060,ADWIN,0.023064250411861616,0.1171875,True,error increased,5,gnn_ewc_replay,adwin
33,186,2017-07-05T13:57:20.115614,ADWIN,0.1256544502617801,0.375,False,refractory period,5,gnn_ewc_replay,adwin
34,188,2017-07-05T13:58:25.938722,ADWIN,0.30708661417322836,0.578125,False,refractory period,4,gnn_ewc_replay,adwin
35,189,2017-07-05T13:58:58.737812,ADWIN,0.8936170212765957,0.90625,False,refractory period,6,gnn_ewc_replay,adwin
36,190,2017-07-05T13:59:32.174828,ADWIN,0.759581881533101,0.8541666666666666,False,refractory period,4,gnn_ewc_replay,adwin
37,192,2017-07-05T14:00:23.948382,ADWIN,0.3894736842105263,0.59375,True,error increased,5,gnn_ewc_replay,adwin
39,195,2017-07-05T14:12:29.415831,ADWIN,0.003406902681084284,0.328125,False,refractory period,18,gnn_ewc_replay,adwin
40,196,2017-07-05T14:17:42.794571,ADWIN,0.41509433962264153,0.65625,False,refractory period,17,gnn_ewc_replay,adwin
61,226,2017-07-05T18:18:42.833755,ADWIN,0.00013667737306088978,0.00020096463022508038,True,error increased,1,gnn_ewc_replay,adwin
73,243,2017-07-06T12:29:10.306594,ADWIN,0.0004598170949777755,0.0005564667291471416,True,error increased,1,gnn_ewc_replay,adwin
84,259,2017-07-06T14:44:47.463686,ADWIN,0.0009301826377833033,0.0007335680751173709,False,error decreased,1,gnn_ewc_replay,adwin
97,277,2017-07-06T17:33:34.194501,ADWIN,0.0003330120059591622,0.225,True,error increased,3,gnn_ewc_replay,adwin
101,283,2017-07-06T18:07:16.757797,ADWIN,0.0013842304211254858,0.14285714285714285,False,refractory period,6,gnn_ewc_replay,adwin
102,284,2017-07-06T18:09:57.844506,ADWIN,0.14136125654450263,0.2916666666666667,True,error increased,5,gnn_ewc_replay,adwin
103,285,2017-07-06T18:10:49.994872,ADWIN,0.032948929159802305,0.08928571428571429,False,refractory period,8,gnn_ewc_replay,adwin
104,287,2017-07-06T18:14:45.755478,ADWIN,0.016145307769929364,0.15178571428571427,False,refractory period,5,gnn_ewc_replay,adwin
105,288,2017-07-06T18:18:04.892579,ADWIN,0.047736625514403296,0.609375,False,refractory period,5,gnn_ewc_replay,adwin
106,290,2017-07-06T18:20:34.510755,ADWIN,0.10443864229765012,0.390625,False,refractory period,8,gnn_ewc_replay,adwin
107,291,2017-07-06T18:22:53.483056,ADWIN,0.7568627450980392,0.84375,True,error increased,8,gnn_ewc_replay,adwin
108,293,2017-07-06T18:27:47.326584,ADWIN,0.12041884816753927,0.25,False,refractory period,6,gnn_ewc_replay,adwin
109,294,2017-07-06T18:29:08.737619,ADWIN,0.12521739130434784,0.625,False,refractory period,5,gnn_ewc_replay,adwin
110,295,2017-07-06T18:31:05.480703,ADWIN,0.023696682464454975,0.390625,False,refractory period,7,gnn_ewc_replay,adwin
111,297,2017-07-06T18:33:53.760513,ADWIN,0.03304347826086956,0.2375,False,refractory period,7,gnn_ewc_replay,adwin
112,298,2017-07-06T18:37:22.766188,ADWIN,0.02568397543271915,0.421875,True,error increased,3,gnn_ewc_replay,adwin
113,300,2017-07-06T18:40:30.610036,ADWIN,0.08968609865470852,0.125,False,refractory period,6,gnn_ewc_replay,adwin
114,301,2017-07-06T18:42:06.498633,ADWIN,0.050880626223091974,0.275,False,refractory period,4,gnn_ewc_replay,adwin
128,321,2017-07-07T13:06:05.779821,ADWIN,0.00018922026694613044,0.00027827248441674086,True,error increased,1,gnn_ewc_replay,adwin
131,325,2017-07-07T13:25:25.836703,ADWIN,0.004473438956197577,0.004816308243727599,False,refractory period,1,gnn_ewc_replay,adwin
132,326,2017-07-07T13:28:50.168559,ADWIN,0.011515525395846186,0.016183035714285716,False,refractory period,1,gnn_ewc_replay,adwin
133,328,2017-07-07T13:36:33.599736,ADWIN,0.020689655172413793,0.02403846153846154,True,error increased,4,gnn_ewc_replay,adwin
134,329,2017-07-07T13:44:33.114918,ADWIN,0.10541310541310542,0.1284722222222222,False,refractory period,5,gnn_ewc_replay,adwin
146,347,2017-07-07T16:50:49.419521,ADWIN,0.0005382221848456816,0.15178571428571427,True,error increased,4,gnn_ewc_replay,adwin
147,348,2017-07-07T16:59:16.787988,ADWIN,0.02481121898597627,0.05803571428571429,False,refractory period,2,gnn_ewc_replay,adwin
148,350,2017-07-07T17:13:57.348088,ADWIN,0.002500625156289072,0.010775862068965518,False,refractory period,4,gnn_ewc_replay,adwin
151,354,2017-07-07T17:45:17.899612,ADWIN,0.0013447367005540315,0.1,True,error increased,1,gnn_ewc_replay,adwin
152,355,2017-07-07T17:51:45.466435,ADWIN,0.8113207547169812,0.44642857142857145,False,error decreased,1,gnn_ewc_replay,adwin
173,385,2017-07-07T18:08:01.771442,ADWIN,0.00010410455883327182,0.001358695652173913,True,error increased,1,gnn_ewc_replay,adwin
175,388,2017-07-07T18:12:20.353225,ADWIN,0.0049247087792404585,0.0071790540540540545,False,refractory period,1,gnn_ewc_replay,adwin
181,396,2017-07-07T18:51:29.702413,ADWIN,0.0019019205668469141,0.328125,True,error increased,12,gnn_ewc_replay,adwin
182,398,2017-07-07T18:58:02.196043,ADWIN,0.3858267716535433,0.2375,False,error decreased,1,gnn_ewc_replay,adwin
196,418,2017-07-07T19:15:38.304116,ADWIN,0.00019121764665710577,0.07291666666666667,True,error increased,1,gnn_ewc_replay,adwin
