model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio
ffnn_ewc_replay,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.50896692276001,4740,0.1000000014901161
ffnn_ewc_replay,none,1,DoS,0.999925,0.9995601022512204,5.794190358467244e-05,0.999817607003891,1.0,1.0,0.9999285714285714,0.9999820171053294,0.9998120418520144,0.0,18.281055688858032,3390,0.1000000014901161
ffnn_ewc_replay,none,2,WebAttack,0.9997307692307692,0.8569844681421278,0.0001761447205023,0.9993923558364222,1.0,1.0,0.9997857142857144,0.9999460474350952,1.0,0.0,4.110784292221069,850,0.1146120578050613
ffnn_ewc_replay,none,3,Infiltration,0.9988387096774194,0.8855288157807347,0.0010641127959563,0.9985491785790483,1.0,1.0,0.9986857142857144,0.9996689075388314,0.9972771567784464,0.0,9.247375726699827,1670,0.153391882777214
ffnn_ewc_replay,none,4,Botnet,0.9993411764705884,0.917916828405088,0.0004847078099399,0.9983843537414966,1.0,1.0,0.9993571428571428,0.999838107367194,1.0,0.0,4.843853235244751,980,0.1953865438699722
ffnn_ewc_replay,none,5,PortScan,0.9900256410256412,0.9269085863240636,0.0003793229738921,0.998669707335614,1.0,1.0,0.9994571428571428,0.9998632975508676,0.9994078380706288,0.0,9.801408052444458,1820,0.175868734717369
ffnn_ewc_replay,none,6,DDoS,0.9882190476190476,0.9350747523557412,0.0003008932769158,0.9989103516592373,1.0,1.0,0.9995857142857144,0.9998956812017524,1.0,,5.149425506591797,970,0.254239946603775
