,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,1.0,0.9998120418520143,0.0,0.0,0.0,0.0,0.0
after_task2,1.0,0.9990602092600714,1.0,0.0,0.0,0.0,0.0
after_task3,1.0,0.9986842929641,1.0,0.9972771567784465,0.0,0.0,0.0
after_task4,1.0,0.9988095983960905,1.0,0.996847234164517,1.0,0.0,0.0
after_task5,1.0,0.9985589875321095,1.0,0.73445113212955,1.0,0.9994078380706287,0.0
after_task6,1.0,0.9987469456800953,1.0,0.9555746632272858,1.0,0.8871662360034454,1.0
