,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,152799,2,7,43,37,13,3,0
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,27,0,15886,48,0,0,0,0
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,36,0,0,0,5160,0,1782,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,16,0,10,0,170,0,18380,0
true_DDoS,0,0,0,0,0,0,0,0
