,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159450,2,5,21,39,8,0,0
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,21,0,15898,40,0,0,0,2
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,47,0,0,0,6381,0,550,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,28,0,0,0,1465,0,17070,13
true_DDoS,0,0,0,0,0,0,0,8379
