,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,313282,1,146,1,38,12,0,11
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,112,0,29322,0,0,0,0,4172
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,10,0,0,0,16422,0,0,2
true_Botnet,24,0,0,0,0,49,0,0
true_PortScan,4,0,0,0,0,0,29273,0
true_DDoS,0,0,0,0,0,0,0,22159
