,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,310434,2,152,4,43,12,3,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,3,0,33602,0,0,0,1,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,5,0,1,0,16428,0,0,0
true_Botnet,1,0,0,0,0,72,0,0
true_PortScan,1,0,0,0,0,0,29276,0
true_DDoS,0,0,0,0,0,0,0,0
