,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,284712,2,152,1,32,28,0,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,123,0,33483,0,0,0,0,0
true_WebAttack,1,0,0,23,0,0,0,0
true_Infiltration,7,0,0,0,16427,0,0,0
true_Botnet,7,0,0,0,0,66,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
