,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159202,0,0,0,148,0,10,165
true_BruteForce,0,0,0,0,0,0,0,487
true_DoS,2,0,7583,0,0,0,16,8360
true_WebAttack,0,0,0,0,0,0,0,9
true_Infiltration,3,0,0,0,0,0,6965,10
true_Botnet,85,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,18568,8
true_DDoS,0,0,0,0,0,0,0,8379
