,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159457,0,2,5,28,32,0,1
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,12,0,15934,3,0,0,0,12
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,19,0,0,0,5585,0,1374,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,42,0,1,0,721,0,17800,12
true_DDoS,0,0,0,0,0,0,0,8379
