,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,284810,1,7,0,109,0,0,0
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,74,0,33531,0,1,0,0,0
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,18,0,0,0,16416,0,0,0
true_Botnet,0,0,0,0,0,73,0,0
true_PortScan,0,0,0,0,0,0,0,0
true_DDoS,0,0,0,0,0,0,0,0
