,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,313374,2,13,19,58,0,24,1
true_BruteForce,0,1280,0,0,0,0,0,0
true_DoS,16,0,33589,0,1,0,0,0
true_WebAttack,2,0,0,22,0,0,0,0
true_Infiltration,16,0,0,0,14930,0,1487,1
true_Botnet,0,0,0,0,0,73,0,0
true_PortScan,18,0,0,0,1078,0,28181,0
true_DDoS,0,0,0,0,0,0,0,22159
