,task0_BruteForce,task1_DoS,task2_DDoS,task3_WebAttack,task4_Infiltration,task5_Botnet
after_task0,1.0,0.9856229138307196,0.0,0.0,0.0,0.0
after_task1,1.0,0.9981912096518544,0.0,0.0,0.0,0.0
after_task2,1.0,0.9948160441568612,1.0,0.2857142857142857,0.0,0.0
after_task3,1.0,0.9877673559960468,0.9999755537085024,1.0,0.0,0.0
after_task4,0.0,0.0,0.0016379015303378,0.0,0.9903598971722364,0.0
after_task5,0.0,0.0,0.000171124040483,0.0,0.9530848329048844,1.0
