,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,312539,0,0,0,314,0,481,157
true_BruteForce,583,0,0,0,0,0,0,697
true_DoS,9326,0,40,0,0,0,151,24089
true_WebAttack,12,0,0,0,0,0,0,12
true_Infiltration,81,0,0,0,0,0,16352,1
true_Botnet,73,0,0,0,0,0,0,0
true_PortScan,0,0,0,0,0,0,29277,0
true_DDoS,0,0,0,0,0,0,0,22159
