,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,0.0,0.9999107302267453,0.0,0.0,0.0,0.0,0.0
after_task2,0.0,0.9309051955008034,1.0,0.0,0.0,0.0,0.0
after_task3,0.0,0.8084270665952509,0.0,0.9992698064987222,0.0,0.0,0.0
after_task4,0.0,0.0,0.0,0.0008518924181574784,0.6575342465753424,0.0,0.0
after_task5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
after_task6,0.0,0.0,0.0,0.0,0.0,0.8519657068688732,1.0
