,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,1.0,0.9998809736356603,0.0,0.0,0.0,0.0,0.0
after_task2,1.0,0.998393144081414,1.0,0.0,0.0,0.0,0.0
after_task3,1.0,0.9999107302267453,0.9583333333333334,0.9989047097480832,0.0,0.0,0.0
after_task4,1.0,0.998422900672499,0.9583333333333334,0.9353170256784714,0.6575342465753424,0.0,0.0
after_task5,1.0,0.9999107302267453,0.9583333333333334,0.9858829256419618,0.9041095890410958,1.0,0.0
after_task6,1.0,0.9048979348925787,0.9583333333333334,0.8772057928684435,0.9041095890410958,1.0,1.0
