,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,0.99921875,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,1.0,0.9994941379515563,0.0,0.0,0.0,0.0,0.0
after_task2,1.0,0.9994346247693864,1.0,0.0,0.0,0.0,0.0
after_task3,1.0,0.9997321906802357,0.9583333333333334,0.998296215163685,0.0,0.0,0.0
after_task4,1.0,0.9999107302267453,0.875,0.9973834732870878,1.0,0.0,0.0
after_task5,1.0,0.9983038743081593,0.3333333333333333,0.9404283801874164,0.8356164383561644,0.999316869897872,0.0
after_task6,0.9984375,0.9895554365291912,0.4583333333333333,0.9399415845198977,0.8082191780821918,0.9994193394131913,1.0
