,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
after_task1,1.0,0.9998809736356603,0.0,0.0,0.0,0.0,0.0
after_task2,1.0,0.999583407724811,1.0,0.0,0.0,0.0,0.0
after_task3,1.0,0.9999107302267453,0.9166666666666666,0.9996957527078009,0.0,0.0,0.0
after_task4,0.9921875,0.9999107302267453,0.9166666666666666,0.9993915054156018,0.9041095890410958,0.0,0.0
after_task5,1.0,0.9999107302267453,0.875,0.9993915054156018,0.9041095890410958,0.9999658434948936,0.0
after_task6,1.0,0.998393144081414,0.9166666666666666,0.9470609711573567,0.726027397260274,0.9999316869897872,1.0
