model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
gnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834551,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834551,1.0,0.0,21.24829602241516,970,,,
gnn_naive,permute,0,BruteForce,0.9999855805972516,0.9996060414834551,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834551,1.0,0.0,21.24829602241516,970,,,
gnn_naive,random_src,0,BruteForce,0.9952632261971709,0.827980707192612,7.27685523424197e-05,0.49453125,0.49453125,1.0,0.9952632261971709,0.827980707192612,0.49453125,0.0,21.24829602241516,970,,,
gnn_naive,none,1,DoS,0.9939548055734766,0.6595266681003298,0.0007850217843545158,0.9999140056182996,0.0,0.0,0.9907643725396894,0.49999818077957237,0.9999107302267453,0.0,14.169378757476807,700,,,
gnn_naive,permute,1,DoS,0.9939548055734766,0.6595266681003298,0.0007850217843545158,0.9999140056182996,0.0,0.0,0.9907643725396894,0.49999818077957237,0.9999107302267453,0.0,14.169378757476807,700,,,
gnn_naive,random_src,1,DoS,0.9816968437633534,0.6477103449783919,0.006741374573144405,0.914148942269105,0.0,0.0,0.9814854868711338,0.4953281229533249,0.9489674462893531,0.0,14.169378757476807,700,,,
gnn_naive,none,2,WebAttack,0.9862192929898143,0.49522032751644596,0.0001398650302458128,0.9655686049842452,0.0,0.0,0.9907715822410635,0.4999818085237981,1.0,0.0,3.7591590881347656,180,,,
gnn_naive,permute,2,WebAttack,0.9862192929898143,0.49522032751644596,0.0001398650302458128,0.9655686049842452,0.0,0.0,0.9907715822410635,0.4999818085237981,1.0,0.0,3.7591590881347656,180,,,
gnn_naive,random_src,2,WebAttack,0.9765947926068062,0.47804682348806543,4.37078219518165e-06,0.8710111715840734,0.0,0.0,0.9907715822410635,0.4976822007503875,0.0,0.0,3.7591590881347656,180,,,
gnn_naive,none,3,Infiltration,0.9718304384163368,0.5532326809181513,0.003660270906674749,0.9157642567778124,0.0,0.0,0.9905408717970902,0.4988834219938634,0.9992698064987222,0.0,11.487032651901245,340,,,
gnn_naive,permute,3,Infiltration,0.9718304384163368,0.5532326809181513,0.003660270906674749,0.9157642567778124,0.0,0.0,0.9905408717970902,0.4988834219938634,0.9992698064987222,0.0,11.487032651901245,340,,,
gnn_naive,random_src,3,Infiltration,0.876511975950917,0.37219022172405763,0.0004196488937588884,0.25964085384855096,0.0,0.0,0.9903966777696068,0.4975875858471703,0.6583302908604114,0.0,11.487032651901245,340,,,
gnn_naive,none,4,Botnet,0.8470226910543966,0.22620303895788618,0.00034394774801966817,0.0012058268666005406,0.0,0.0,0.9905408717970902,0.4976239804123263,0.6575342465753424,0.0,5.807998180389404,200,,,
gnn_naive,permute,4,Botnet,0.8470226910543966,0.22620303895788618,0.00034394774801966817,0.0012058268666005406,0.0,0.0,0.9905408717970902,0.4976239804123263,0.6575342465753424,0.0,5.807998180389404,200,,,
gnn_naive,random_src,4,Botnet,0.8463626525224175,0.2038082131123964,0.00116170106729092,0.0014197638913199914,0.0,0.0,0.9896612882294415,0.49740189150994674,1.0,0.0,5.807998180389404,200,,,
gnn_naive,none,5,PortScan,0.8642728647941453,0.23775926081786233,0.005469177530983422,0.6347931692566982,0.0,0.0,0.9905985494080836,0.49889797859863544,1.0,0.0,12.59539270401001,380,,,
gnn_naive,permute,5,PortScan,0.8642728647941453,0.23775926081786233,0.005469177530983422,0.6347931692566982,0.0,0.0,0.9905985494080836,0.49889797859863544,1.0,0.0,12.59539270401001,380,,,
