,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,158976,63,12,80,119,273,0,2
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,2,0,15959,0,0,0,0,0
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,1,24,0,1,6952,0,0,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,0,0,1,5,18558,0,0,12
true_DDoS,0,0,0,0,0,0,0,8379
