model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio
ffnn_ewc_replay,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.033710241317749,4740,0.10000000149011612
ffnn_ewc_replay,none,1,DoS,0.999925,0.9995601022512203,5.794190358467244e-05,0.999817607003891,1.0,1.0,0.9999285714285714,0.9999820171053294,0.9998120418520143,0.0,19.19334101676941,3390,0.10000558942556381
ffnn_ewc_replay,none,2,WebAttack,0.9998846153846154,0.9743782898943962,4.403618012559118e-05,0.99945312025278,1.0,1.0,0.9999571428571429,0.99998921041842,1.0,0.0,5.408815622329712,850,0.11563050746917725
ffnn_ewc_replay,none,3,Infiltration,0.9992387096774193,0.8933582094877097,0.0005776612320906015,0.9984638361425219,1.0,1.0,0.9990857142857142,0.9997697212187504,0.9972771567784465,0.0,9.687609195709229,1670,0.12799488008022308
ffnn_ewc_replay,none,4,Botnet,0.9994058823529411,0.9028989424604896,0.0004027853631895139,0.9984693877551021,1.0,1.0,0.9994857142857143,0.9998704942801641,1.0,0.0,6.504403114318848,980,0.20297355949878693
ffnn_ewc_replay,none,5,PortScan,0.9899794871794871,0.9064269368060022,0.0003924030764401193,0.998645952109464,1.0,1.0,0.9995,0.9998740925671447,0.9989233419465977,0.0,10.307770013809204,1820,0.20298293232917786
ffnn_ewc_replay,none,6,DDoS,0.9871761904761904,0.9203843318094946,0.0003510421564018179,0.9988905398712233,1.0,1.0,0.9995142857142857,0.9998776908023483,1.0,,6.2977893352508545,970,0.3029829263687134
