,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159391,1,14,0,11,0,84,24
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,2,0,15959,0,0,0,0,0
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,2,0,0,0,3938,0,3038,0
true_Botnet,85,0,0,0,0,0,0,0
true_PortScan,10,0,14,0,0,0,18552,0
true_DDoS,0,0,0,0,0,0,0,8379
