,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.0,0.0003650967506389193,0.0,0.0,0.0
after_task1,0.0,0.9999107302267453,0.0,0.00012169891687963977,0.0,0.00017078252553198758,0.9925086872151271
after_task2,0.0125,0.015205618044396834,0.9583333333333334,0.0,0.0,0.0,0.0
after_task3,0.3375,0.004642028209248348,0.0,0.9985396129974443,0.0,0.9953205588004236,0.0
after_task4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
after_task5,0.0,0.03300005951318217,0.0,0.9749908725812341,0.3835616438356164,0.9993510264029785,0.4998871790243242
after_task6,0.00390625,0.33419627447479616,0.0,0.5275648046732384,0.0,0.8128906650271545,1.0
