model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
ffnn_naive,none,2,WebAttack,0.8695535111603249,0.4805283094584743,0.000170460505612,0.015754798052134,0.0125,0.0125,0.9907283240328184,0.5098106210159472,0.9583333333333334,0.0,10.55496096611023,850,,,
ffnn_naive,none,3,Infiltration,0.8884231394678362,0.7169917097249792,0.0003807925147071,0.3310610782175132,0.3375,0.3375,0.9936770918948538,0.746542546352605,0.9985396129974444,0.0,19.402847051620483,1670,,,
ffnn_naive,none,4,Botnet,0.847337844587684,0.4600884561768081,1.0529012694479638e-05,0.0014197638913199,0.0,0.0,0.9907715822410637,0.4976822007503875,1.0,0.0,11.335485935211182,980,,,
ffnn_naive,none,5,PortScan,0.9122868882619894,0.8388484057524095,0.0001609528408176,0.575234837782239,0.0,0.0,0.9907427434355668,0.4976749239461104,0.9993510264029783,0.4998871790243242,20.55176615715027,1820,,,
ffnn_naive,none,6,DDoS,0.9106171819456989,0.8618282953612959,0.0007177239537977,0.6403702371345512,0.00390625,0.00390625,0.9906273882135802,0.5014625232461761,1.0,,9.41757583618164,970,,,
gnn_replay,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,30.300461530685425,970,,,
gnn_replay,none,1,DoS,0.998856314567955,0.9977093927624012,0.0007261451505279,0.9964169007624836,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9962804261143844,1.0,45.55634450912476,700,,,
gnn_replay,none,2,WebAttack,0.9976564455332156,0.9949091771142724,0.001708975838316,0.9934975651675738,1.0,1.0,0.9990699485227322,0.9757785990954336,1.0,0.0,11.905677795410156,180,,,
gnn_replay,none,3,Infiltration,0.9950437638887988,0.991001568435373,0.0012472897675611,0.97645294484263,1.0,1.0,0.9999855805972516,0.9996060414834552,0.926676402580017,0.0,22.80959987640381,340,,,
gnn_replay,none,4,Botnet,0.99807042789525,0.9962917799158976,0.0021373895769793,0.9992220471828384,1.0,1.0,0.9991276261337256,0.9772135715372496,0.684931506849315,1.0,12.80033540725708,200,,,
gnn_replay,none,5,PortScan,0.998847561224907,0.9982427210442114,0.0013101561242555,0.9994547302153816,1.0,1.0,0.9999783708958776,0.999409290640789,1.0,1.0,24.522706985473636,380,,,
gnn_replay,none,6,DDoS,0.9989287704398286,0.998561927280611,0.0012791435798794,0.9995624823777624,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,,12.746220111846924,200,,,
gnn_joint,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,31.35972023010254,970,,,
gnn_joint,none,1,DoS,0.9993716014109644,0.9987432296698106,0.0007212387643757,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,1.0,56.66372680664063,1670,,,
gnn_joint,none,2,WebAttack,0.9994160074629695,0.9987311980746576,0.0006643588936676,0.999942709825265,1.0,1.0,0.999992790298626,0.999802944543727,0.9583333333333334,0.0,67.27139568328857,1850,,,
gnn_joint,none,3,Infiltration,0.9959702237108928,0.9926839742514229,0.0007033004608366,0.979296509816142,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9353778751369112,0.0,73.49730277061462,2190,,,
gnn_joint,none,4,Botnet,0.9959446281188308,0.9920930618664536,0.0002246189374822,0.9747165334422468,1.0,1.0,0.999992790298626,0.999802944543727,0.6575342465753424,0.9999658434948936,82.82565069198608,2390,,,
gnn_joint,none,5,PortScan,0.9994914959728526,0.9992238555535992,0.0005601158860453,0.999690187622376,1.0,1.0,0.999992790298626,0.999802944543727,0.9999658434948936,1.0,94.62689566612244,2770,,,
gnn_joint,none,6,DDoS,0.9971826182195492,0.9961994819141148,8.6126874455726e-05,0.9888578845536834,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,115.90576362609865,2970,,,
ffnn_joint,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,55.599873065948486,4740,,,
ffnn_joint,none,1,DoS,0.9999581067607308,0.9999160700558156,1.9625544608862896e-05,0.9998280112365991,1.0,1.0,0.9999783708958776,0.999409290640789,0.9998214604534904,0.0,108.39341974258424,8130,,,
ffnn_joint,none,2,WebAttack,0.9999089881760472,0.9998018759257854,2.62246931710899e-05,0.9994843884273849,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9166666666666666,0.0001825483753194,118.4688515663147,8970,,,
ffnn_joint,none,3,Infiltration,0.9995853606390628,0.9992524940464718,0.0002758802912674,0.9988898410719852,1.0,1.0,0.9999351126876324,0.99823197219935,0.9986004624558842,0.0,123.98863863945007,10640,,,
ffnn_joint,none,4,Botnet,0.9995956520704992,0.9992193864100284,0.0002316382792785,0.9986385825699672,1.0,1.0,0.9998990641807616,0.997255026989772,1.0,0.9544010656829592,133.13777995109558,11610,,,
ffnn_joint,none,5,PortScan,0.999711251482072,0.9995589068888152,0.0001287622726541,0.9990953478573376,1.0,1.0,0.9999423223890066,0.9984278134671444,0.9992827133927656,0.9885373888713388,150.56508946418762,13430,,,
ffnn_joint,none,6,DDoS,0.9997646177199624,0.999683614859425,0.0001116459483685,0.9993874753288674,1.0,1.0,0.9999639514931292,0.9990162448960817,1.0,,159.13277411460876,14400,,,
gnn_ewc,none,0,BruteForce,0.9999927902986259,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.9999927902986259,0.999802944543727,1.0,0.0,35.61268854141235,970,0.10000000149011612,100.0,0.9
gnn_ewc,none,1,DoS,0.9987976640329783,0.9975992749216052,0.0013934136672292656,0.9999140056182996,1.0,1.0,0.9990987873282289,0.9764950273922357,0.9999107302267453,1.0,42.27825880050659,700,0.18635113537311554,100.0,0.9
gnn_ewc,none,2,WebAttack,0.9983769558061751,0.9964750847053143,0.0013330885695304032,0.9964766542537955,1.0,1.0,0.9990987873282289,0.9764950273922357,1.0,0.0,10.919834852218628,180,0.21792490780353546,100.0,0.9
gnn_ewc,none,3,Infiltration,0.995630089860124,0.9922013006487873,0.005191212241313656,0.9997468058585229,1.0,1.0,0.9999783708958775,0.999409290640789,0.9993915054156018,0.0,20.6334490776062,340,0.21562862396240234,100.0,0.9
gnn_ewc,none,4,Botnet,0.9973420069928407,0.994901390480822,0.0029797105925377376,0.9991248030806932,0.99921875,0.99921875,0.9995385791120531,0.9876791199420878,1.0,0.9970283840557435,12.163844108581543,200,0.20353050529956818,100.0,0.9
gnn_ewc,none,5,PortScan,0.9962897093094566,0.994370024190786,0.004651537099629809,0.9999132525342652,1.0,1.0,0.9995529985148015,0.9880641474438976,1.0,0.9977887088767544,23.619039297103882,380,0.20801065862178802,100.0,0.9
gnn_ewc,none,6,DDoS,0.9965773494994524,0.9954198907456626,0.004408420018437531,0.9995819276054174,1.0,1.0,0.9998774350766392,0.9966706624495063,1.0,,12.306672096252441,200,0.2104184627532959,100.0,0.9
