,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
after_task1,1.0,0.9962804261143844,1.0,0.0,0.0,0.0,1.0
after_task2,1.0,0.993245253823722,1.0,0.0,0.0,0.0,1.0
after_task3,1.0,0.9999107302267453,0.9583333333333334,0.926676402580017,0.0,1.0,1.0
after_task4,1.0,0.999970243408915,0.9583333333333334,0.9990872581234027,0.684931506849315,1.0,1.0
after_task5,1.0,0.999970243408915,0.9583333333333334,0.9978702689546063,0.9041095890410958,1.0,1.0
after_task6,1.0,0.999970243408915,0.9583333333333334,0.9978094194961665,0.9041095890410958,1.0,1.0
