,task0_BruteForce,task1_DoS,task2_WebAttack,task3_Infiltration,task4_Botnet,task5_PortScan,task6_DDoS
after_task0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
after_task1,1.0,0.9999107302267453,1.0,0.0,0.0,0.0,1.0
after_task2,1.0,0.9963399392965542,1.0,0.0,0.0,0.0,1.0
after_task3,1.0,0.9999107302267453,1.0,0.9993915054156018,0.0,1.0,1.0
after_task4,0.99921875,0.9990180324941975,0.75,0.9996957527078009,1.0,0.9970283840557435,0.9434089986010199
after_task5,1.0,0.9999107302267453,0.9583333333333334,0.9998174516246805,1.0,1.0,0.9977887088767544
after_task6,1.0,0.9999107302267453,0.9583333333333334,0.9995740537909212,0.5616438356164384,1.0,1.0
