,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,152855,2,2,3,29,12,1,0
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,36,0,15920,5,0,0,0,0
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,25,0,0,0,5126,0,1827,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,9,0,0,0,0,0,18567,0
true_DDoS,0,0,0,0,0,0,0,0
