,pred_Benign,pred_BruteForce,pred_DoS,pred_WebAttack,pred_Infiltration,pred_Botnet,pred_PortScan,pred_DDoS
true_Benign,159465,2,5,6,38,5,1,3
true_BruteForce,0,487,0,0,0,0,0,0
true_DoS,16,0,15942,2,0,0,0,1
true_WebAttack,0,0,0,9,0,0,0,0
true_Infiltration,21,0,0,0,6713,0,244,0
true_Botnet,0,0,0,0,0,85,0,0
true_PortScan,11,0,1,0,1885,0,16670,9
true_DDoS,0,0,0,0,0,0,0,8379
