coverage,abstain_rate,accuracy_acted,fpr_argmax,fpr_acted,false_alarms_argmax,false_alarms_after_abstention,attack_abstain_rate,mean_set_size,model,alpha,classes_calibrated
0.9725179178756028,0.10069798051611167,0.9949201295874408,0.0005869386999945772,0.0,184,0,0.2595646213528045,1.1386017331821763,gnn_ewc_replay,0.01,7
0.9396724823703476,0.09806794381569087,0.9977364359251586,0.0005869386999945772,0.0,184,0,0.28310306942918534,1.103224737236516,gnn_ewc_replay,0.05,7
0.9062145725649944,0.09349240051495879,0.9996767518328437,0.0005869386999945772,0.00037133179710708235,184,107,0.1320914314604338,0.9065075994850412,gnn_ewc_replay,0.1,7
0.9884830812981573,0.026420460004227275,0.9970370845504065,0.00037640634021391366,0.0002866298449300333,118,89,0.0779170272135961,1.0096314586015411,ffnn_ewc_replay,0.01,7
0.9483335895317334,0.04925254116788041,0.9931537649240346,0.00037640634021391366,0.00027987213552555266,118,83,0.03479723488862746,0.9571892473531503,ffnn_ewc_replay,0.05,7
0.9038703572046193,0.08989681609438349,0.9920193393786486,0.00037640634021391366,0.0002911787056041248,118,82,0.05397022935646019,0.9101031839056165,ffnn_ewc_replay,0.1,7
